market,symbol,interval,earliest_date,available_intervals,base_symbol
spot,PEOPLEUSDT,1d,2021-12-23,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PEOPLE
spot,SPELLUSDT,1d,2021-12-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SPELL
spot,JOEUSDT,1d,2021-12-28,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,JOE
spot,ACHUSDT,1d,2022-01-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ACH
spot,IMXUSDT,1d,2022-01-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,IMX
spot,GLMRUSDT,1d,2022-01-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,GLMR
spot,LOKAUSDT,1d,2022-01-20,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,LOKA
spot,API3USDT,1d,2022-01-21,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,API3
spot,SCRTUSDT,1d,2022-01-21,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SCRT
spot,ANCUSDT,1d,2022-01-25,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ANC
spot,WOOUSDT,1d,2022-02-08,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,WOO
spot,TUSDT,1d,2022-02-25,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,T
spot,ASTRUSDT,1d,2022-02-28,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ASTR
spot,GMTUSDT,1d,2022-03-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,GMT
spot,KDAUSDT,1d,2022-03-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,KDA
spot,APEUSDT,1d,2022-03-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,APE
spot,BSWUSDT,1d,2022-03-21,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BSW
spot,STEEMUSDT,1d,2022-04-22,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,STEEM
spot,REIUSDT,1d,2022-05-04,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,REI
spot,GALUSDT,1d,2022-05-05,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,GAL
spot,LDOUSDT,1d,2022-05-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,LDO
spot,OPUSDT,1d,2022-06-01,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,OP
spot,LEVERUSDT,1d,2022-07-13,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,LEVER
spot,STGUSDT,1d,2022-08-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,STG
spot,GMXUSDT,1d,2022-10-05,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,GMX
spot,POLYXUSDT,1d,2022-10-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,POLYX
spot,APTUSDT,1d,2022-10-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,APT
spot,HFTUSDT,1d,2022-11-07,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,HFT
spot,PHBUSDT,1d,2022-11-18,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PHB
spot,HOOKUSDT,1d,2022-12-01,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,HOOK
spot,MAGICUSDT,1d,2022-12-12,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,MAGIC
spot,HIFIUSDT,1d,2023-01-12,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,HIFI
spot,RPLUSDT,1d,2023-01-18,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,RPL
spot,AGIXUSDT,1d,2023-02-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AGIX
spot,SYNUSDT,1d,2023-02-22,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SYN
spot,SSVUSDT,1d,2023-02-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SSV
spot,LQTYUSDT,1d,2023-02-28,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,LQTY
spot,AMBUSDT,1d,2023-03-03,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AMB
spot,USTCUSDT,1d,2023-03-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,USTC
spot,GASUSDT,1d,2023-03-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,GAS
spot,GLMUSDT,1d,2023-03-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,GLM
spot,PROMUSDT,1d,2023-03-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PROM
spot,IDUSDT,1d,2023-03-22,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ID
spot,ARBUSDT,1d,2023-03-23,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ARB
spot,LOOMUSDT,1d,2023-03-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,LOOM
spot,RDNTUSDT,1d,2023-03-30,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,RDNT
spot,EDUUSDT,1d,2023-04-28,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,EDU
spot,SUIUSDT,1d,2023-05-03,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SUI
spot,AERGOUSDT,1d,2023-05-05,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AERGO
spot,SNTUSDT,1d,2023-05-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SNT
spot,COMBOUSDT,1d,2023-06-02,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,COMBO
spot,MAVUSDT,1d,2023-06-28,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,MAV
spot,PENDLEUSDT,1d,2023-07-03,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PENDLE
spot,ARKMUSDT,1d,2023-07-18,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ARKM
spot,WLDUSDT,1d,2023-07-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,WLD
spot,CYBERUSDT,1d,2023-08-15,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,CYBER
spot,SEIUSDT,1d,2023-08-15,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SEI
spot,ARKUSDT,1d,2023-09-22,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ARK
spot,NTRNUSDT,1d,2023-10-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,NTRN
spot,TIAUSDT,1d,2023-10-31,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,TIA
spot,MEMEUSDT,1d,2023-11-03,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,MEME
spot,ORDIUSDT,1d,2023-11-07,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ORDI
spot,BEAMXUSDT,1d,2023-11-14,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BEAMX
spot,BLURUSDT,1d,2023-11-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BLUR
spot,VICUSDT,1d,2023-11-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,VIC
spot,VANRYUSDT,1d,2023-12-01,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,VANRY
spot,JTOUSDT,1d,2023-12-07,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,JTO
spot,1000SATSUSDT,1d,2023-12-12,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,1000SATS
spot,ACEUSDT,1d,2023-12-18,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ACE
spot,NFPUSDT,1d,2023-12-27,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,NFP
spot,AIUSDT,1d,2024-01-04,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AI
spot,XAIUSDT,1d,2024-01-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,XAI
spot,MANTAUSDT,1d,2024-01-18,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,MANTA
spot,ALTUSDT,1d,2024-01-25,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ALT
spot,JUPUSDT,1d,2024-01-31,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,JUP
spot,PYTHUSDT,1d,2024-02-02,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PYTH
spot,RONINUSDT,1d,2024-02-05,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,RONIN
spot,DYMUSDT,1d,2024-02-06,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,DYM
spot,PIXELUSDT,1d,2024-02-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PIXEL
spot,STRKUSDT,1d,2024-02-20,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,STRK
spot,PORTALUSDT,1d,2024-02-29,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PORTAL
spot,AXLUSDT,1d,2024-03-01,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AXL
spot,WIFUSDT,1d,2024-03-05,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,WIF
spot,METISUSDT,1d,2024-03-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,METIS
spot,AEVOUSDT,1d,2024-03-13,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AEVO
spot,BOMEUSDT,1d,2024-03-16,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BOME
spot,ETHFIUSDT,1d,2024-03-18,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ETHFI
spot,ENAUSDT,1d,2024-04-02,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ENA
spot,WUSDT,1d,2024-04-03,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,W
spot,TNSRUSDT,1d,2024-04-08,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,TNSR
spot,SAGAUSDT,1d,2024-04-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SAGA
spot,TAOUSDT,1d,2024-04-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,TAO
spot,OMNIUSDT,1d,2024-04-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,OMNI
spot,REZUSDT,1d,2024-04-30,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,REZ
spot,BBUSDT,1d,2024-05-13,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BB
spot,NOTUSDT,1d,2024-05-16,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,NOT
spot,IOUSDT,1d,2024-06-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,IO
spot,ZKUSDT,1d,2024-06-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ZK
spot,LISTAUSDT,1d,2024-06-20,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,LISTA
spot,ZROUSDT,1d,2024-06-20,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ZRO
spot,GUSDT,1d,2024-07-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,G
spot,BANANAUSDT,1d,2024-07-20,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BANANA
spot,RENDERUSDT,1d,2024-07-26,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,RENDER
spot,TONUSDT,1d,2024-08-08,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,TON
spot,DOGSUSDT,1d,2024-08-26,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,DOGS
spot,POLUSDT,1d,2024-09-13,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,POL
spot,1MBABYDOGEUSDT,1d,2024-09-16,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,1MBABYDOGE
spot,NEIROUSDT,1d,2024-09-16,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,NEIRO
spot,TURBOUSDT,1d,2024-09-16,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,TURBO
spot,CATIUSDT,1d,2024-09-20,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,CATI
spot,HMSTRUSDT,1d,2024-09-26,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,HMSTR
spot,EIGENUSDT,1d,2024-10-01,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,EIGEN
spot,SCRUSDT,1d,2024-10-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SCR
spot,LUMIAUSDT,1d,2024-10-18,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,LUMIA
spot,KAIAUSDT,1d,2024-10-31,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,KAIA
spot,CETUSUSDT,1d,2024-11-06,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,CETUS
spot,COWUSDT,1d,2024-11-06,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,COW
spot,ACTUSDT,1d,2024-11-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ACT
spot,PNUTUSDT,1d,2024-11-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PNUT
spot,USUALUSDT,1d,2024-11-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,USUAL
spot,THEUSDT,1d,2024-11-27,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,THE
spot,ACXUSDT,1d,2024-12-06,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ACX
spot,ORCAUSDT,1d,2024-12-06,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ORCA
spot,MOVEUSDT,1d,2024-12-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,MOVE
spot,MEUSDT,1d,2024-12-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ME
spot,VELODROMEUSDT,1d,2024-12-13,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,VELODROME
spot,VANAUSDT,1d,2024-12-16,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,VANA
spot,1000CATUSDT,1d,2024-12-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,1000CAT
spot,PENGUUSDT,1d,2024-12-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PENGU
spot,BIOUSDT,1d,2025-01-03,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BIO
spot,DUSDT,1d,2025-01-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,D
spot,AIXBTUSDT,1d,2025-01-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AIXBT
spot,CGPTUSDT,1d,2025-01-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,CGPT
spot,COOKIEUSDT,1d,2025-01-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,COOKIE
spot,SUSDT,1d,2025-01-16,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,S
spot,SOLVUSDT,1d,2025-01-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SOLV
spot,TRUMPUSDT,1d,2025-01-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,TRUMP
spot,ANIMEUSDT,1d,2025-01-23,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ANIME
spot,BERAUSDT,1d,2025-02-06,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BERA
spot,1000CHEEMSUSDT,1d,2025-02-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,1000CHEEMS
spot,TSTUSDT,1d,2025-02-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,TST
spot,LAYERUSDT,1d,2025-02-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,LAYER
spot,HEIUSDT,1d,2025-02-13,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,HEI
spot,KAITOUSDT,1d,2025-02-20,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,KAITO
spot,SHELLUSDT,1d,2025-02-27,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SHELL
spot,REDUSDT,1d,2025-02-28,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,RED
spot,GPSUSDT,1d,2025-03-04,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,GPS
spot,EPICUSDT,1d,2025-03-13,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,EPIC
spot,BMTUSDT,1d,2025-03-18,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BMT
spot,FORMUSDT,1d,2025-03-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,FORM
spot,NILUSDT,1d,2025-03-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,NIL
spot,PARTIUSDT,1d,2025-03-25,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PARTI
spot,BANANAS31USDT,1d,2025-03-27,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BANANAS31
spot,BROCCOLI714USDT,1d,2025-03-27,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BROCCOLI714
spot,MUBARAKUSDT,1d,2025-03-27,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,MUBARAK
spot,TUTUSDT,1d,2025-03-27,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,TUT
